LAT,LNG,COURSE,SPEED,ELEV,HDOP,FIX,UTC_DATE,UTC_TIME,SENSOR_ADD,NDRE,NDVI,distance,LAI_VI,CCC_VI,RE,NIR,R,Air_T,RH,CT,I_PAR,R_PAR,PRES,CH1,CH2
"30.24720333","-92.34915667","187.2","0.2","12.5","0.9",GPS,"80623","205631","1","0.35","0.83","27.923","1.93","2.262","19.142","39.719","3.681","34.64","47.23","30.21","1244.51","40.7","101.26","0.180537","0.085039"
"30.24720333","-92.34915667","187.2","0.2","12.5","0.9",GPS,"80623","205632","1","0.372","0.821","29.059","2.262","2.676","18.891","41.224","4.043","34.65","47.49","29.59","1181.07","38.66","101.26","0.180544","0.085022"
"30.24720333","-92.34915667","187.2","0.1","12.5","0.9",GPS,"80623","205633","1","0.365","0.827","29.287","2.154","2.54","18.967","40.752","3.862","34.66","47.19","29.46","1215.64","39.31","101.26","0.180542","0.085012"
"30.24720333","-92.34915667","187.2","0","12.5","0.9",GPS,"80623","205634","1","0.358","0.826","27.789","2.053","2.415","19.043","40.296","3.85","34.66","46.77","29.33","1184.43","39","101.26","0.180574","0.084982"
"30.24720333","-92.34915667","187.2","0","12.5","0.9",GPS,"80623","205635","1","0.337","0.832","25.431","1.759","2.05","19.295","38.876","3.562","34.67","46.7","29.41","1175.37","38.85","101.26","0.180571","0.084972"
"30.24720333","-92.34915667","187.2","0","12.5","0.9",GPS,"80623","205636","1","0.343","0.836","26.186","1.847","2.159","19.214","39.316","3.504","34.67","46.54","29.48","1179.66","38.54","101.26","0.180593","0.084957"
"30.24720333","-92.34915667","187.2","0","12.5","0.9",GPS,"80623","205637","1","0.349","0.831","26.906","1.927","2.259","19.144","39.706","3.674","34.66","45.99","29.4","1186.14","38.57","101.26","0.180602","0.084946"
"30.24720333","-92.34915667","187.2","0","12.5","0.9",GPS,"80623","205638","1","0.348","0.827","26.553","1.904","2.23","19.165","39.593","3.745","34.66","45.3","29.4","1178.88","38.63","101.26","0.180603","0.084937"
"30.24720333","-92.34915667","187.2","0","12.5","0.9",GPS,"80623","205639","1","0.358","0.831","27.838","2.045","2.404","19.049","40.259","3.723","34.66","44.78","29.43","1167.23","38.87","101.26","0.180628","0.084921"
"30.24720333","-92.34915667","187.2","0","12.5","0.9",GPS,"80623","205640","1","0.359","0.833","28.043","2.063","2.426","19.035","40.344","3.676","34.67","44.57","29.24","1160.23","39.61","101.26","0.180622","0.084914"
"30.24720333","-92.34915667","187.2","0","12.5","0.9",GPS,"80623","205641","1","0.372","0.823","28.571","2.274","2.69","18.882","41.276","4.003","34.67","44.51","29.24","1157.87","39","101.26","0.180646","0.084892"
"30.24720333","-92.34915667","187.2","0","12.5","0.9",GPS,"80623","205642","1","0.367","0.823","28.629","2.186","2.581","18.944","40.895","3.963","34.67","44.02","29.11","1174.58","40.01","101.26","0.180659","0.084872"
"30.24720333","-92.34915667","187.2","0","12.5","0.9",GPS,"80623","205643","1","0.386","0.826","30.283","2.522","2.992","18.725","42.301","4.029","34.67","43.44","29.07","1233.27","40.15","101.26","0.180662","0.084857"
"30.24720333","-92.34915667","187.2","0","12.5","0.9",GPS,"80623","205644","1","0.369","0.823","29.288","2.229","2.634","18.913","41.081","3.98","34.67","43.17","29.09","1218.5","39.97","101.26","0.180662","0.084846"
"30.24720333","-92.34915667","187.2","0","12.5","0.9",GPS,"80623","205645","1","0.363","0.823","28.728","2.122","2.502","18.99","40.609","3.94","34.66","43.1","29.12","1214.48","39.99","101.26","0.180666","0.084833"
"30.24720333","-92.34915667","187.2","0","12.5","0.9",GPS,"80623","205646","1","0.365","0.819","28.62","2.163","2.554","18.96","40.793","4.05","34.67","43.25","29.2","1209.79","39.9","101.26","0.18069","0.084815"
"30.24720333","-92.34915667","187.2","0","12.6","0.9",GPS,"80623","205647","1","0.354","0.821","28.189","1.995","2.345","19.089","40.026","3.934","34.68","43.89","29.31","1213.98","40.59","101.26","0.180684","0.084811"
"30.24720333","-92.34915667","187.2","0","12.6","0.9",GPS,"80623","205648","1","0.338","0.836","27.517","1.779","2.075","19.276","38.98","3.487","34.69","44.56","30.13","1041.01","47.83","101.26","0.180702","0.084796"
"30.24720333","-92.34915667","187.2","0","12.8","0.9",GPS,"80623","205649","1","0.355","0.828","27.296","2.001","2.35","19.084","40.055","3.76","34.7","44.66","29.41","995.83","44.76","101.26","0.180711","0.084779"
"30.24720333","-92.34915667","187.2","0.2","12.8","0.9",GPS,"80623","205650","1","0.358","0.842","29.749","2.049","2.405","19.046","40.28","3.447","34.7","44.68","29.1","1282.89","38.62","101.26","0.180719","0.084768"
"30.24720333","-92.34915667","187.2","0","12.8","0.9",GPS,"80623","205651","1","0.354","0.847","29.981","1.989","2.33","19.094","39.998","3.308","34.72","45.03","28.77","1198.73","38.24","101.26","0.180722","0.084769"
"30.24720333","-92.349155","187.2","0","12.7","0.9",GPS,"80623","205652","1","0.363","0.819","32.682","2.127","2.509","18.987","40.63","4.041","34.73","45.74","29.31","1258.88","40.61","101.26","0.180717","0.08476"
"30.24720167","-92.34915667","187.2","0.4","12.8","0.9",GPS,"80623","205653","1","0.353","0.827","33.176","1.979","2.324","19.101","39.953","3.783","34.74","46.38","30.93","1334.82","56.99","101.26","0.180738","0.084741"
"30.247205","-92.34915667","187.2","0.5","12.6","1",GPS,"80623","205654","1","0.295","0.756","38.531","1.312","1.474","19.802","36.397","5.056","34.75","46.84","33.23","1216.72","46.7","101.26","0.180749","0.084734"
"30.24720667","-92.349155","187.2","1.1","12.1","0.9",GPS,"80623","205655","1","0.267","0.734","34.682","1.071","1.16","20.17","34.851","5.346","34.76","46.82","30.6","1369.4","33.99","101.26","0.180764","0.084723"
"30.247205","-92.34915667","187.2","0.2","11.8","0.9",GPS,"80623","205656","1","0.35","0.813","31.862","1.932","2.269","19.14","39.731","4.092","34.76","46.63","31.13","1455.4","43.54","101.26","0.180743","0.084731"
"30.247205","-92.34915667","187.2","0.8","11.8","0.9",GPS,"80623","205657","1","0.347","0.812","32.088","1.9","2.229","19.167","39.578","4.099","34.75","46.57","31.55","1469.79","43.37","101.26","0.180746","0.084721"
"30.24720667","-92.349155","187.2","0.2","11.4","0.9",GPS,"80623","205658","1","0.226","0.559","35.308","0.794","0.746","20.727","32.838","9.295","34.73","45.74","34.31","1549.98","93.42","101.26","0.180762","0.084705"
"30.24720667","-92.349155","187.2","0.1","11.3","0.9",GPS,"80623","205659","1","0.026","0.227","58.441","0.055","0.019","24.1","25.398","15.99","34.72","45.33","36.17","1631.43","154.13","101.26","0.180745","0.0847"
"30.24722","-92.34915667","337","1.2","11.1","0.9",GPS,"80623","205702","1","0.137","0.503","40.241","0.373","0.278","22.087","29.09","9.622","34.72","44.99","35.42","722.87","73.28","101.26","0.180745","0.084661"
"30.24722333","-92.349155","360","1.3","11.1","0.9",GPS,"80623","205703","1","0.15","0.471","41.463","0.424","0.318","21.869","29.603","10.655","34.73","45.14","34.51","1571.14","57.11","101.26","0.180737","0.084653"
"30.24722333","-92.34915833","360","0.3","11.2","0.9",GPS,"80623","205704","1","0.193","0.622","40.436","0.613","0.564","21.208","31.349","7.304","34.74","45.35","33.64","1690.63","55.15","101.26","0.180722","0.084652"
"30.247225","-92.34916167","360","0.6","11","1",GPS,"80623","205705","1","0.316","0.757","38.187","1.514","1.734","19.55","37.573","5.199","34.74","45.45","33.78","1558.41","51.02","101.26","0.180739","0.084641"
"30.247225","-92.34916667","360","1","11","0.9",GPS,"80623","205706","1","0.366","0.807","37.255","2.166","2.565","18.958","40.807","4.365","34.75","45.64","30.92","1496.91","34.43","101.26","0.18073","0.084638"
"30.247225","-92.34917","360","0.9","11.1","0.9",GPS,"80623","205707","1","0.345","0.819","35.105","1.872","2.193","19.191","39.442","3.916","34.76","45.88","30.38","1517.92","32.95","101.26","0.180729","0.084624"
"30.247225","-92.34917167","360","0.4","11.2","0.9",GPS,"80623","205708","1","0.275","0.713","41.329","1.137","1.236","20.059","35.296","5.906","34.76","45.95","31.85","1373.89","60.6","101.26","0.180729","0.084621"
"30.24722333","-92.34917667","360","0.5","11","0.9",GPS,"80623","205709","1","0.007","0.244","69.082","0.015","0.004","24.49","24.848","15.105","34.78","45.95","36.09","980.86","268.97","101.26","0.180722","0.084616"
"30.24721167","-92.34918167","139.9","1.4","10.7","0.9",GPS,"80623","205711","1","0.277","0.734","37.178","1.154","1.265","20.033","35.404","5.432","34.82","46.41","33.93","1142.22","99.73","101.26","0.180716","0.084567"
"30.24720667","-92.34918333","160.5","1.3","10.7","0.9",GPS,"80623","205712","1","0.333","0.785","33.151","1.717","1.998","19.335","38.662","4.645","34.84","47.04","30.53","1263.28","36.86","101.26","0.180722","0.084546"
"30.24720667","-92.34918333","160.5","0.6","10.6","1",GPS,"80623","205713","1","0.341","0.792","34.622","1.818","2.127","19.24","39.173","4.539","34.85","47.57","30.71","1338.28","35.38","101.26","0.18072","0.084542"
"30.24720667","-92.34918333","160.5","0.1","10.6","0.9",GPS,"80623","205714","1","0.347","0.799","35.514","1.898","2.228","19.169","39.567","4.416","34.87","47.93","30.64","1277.94","36.53","101.26","0.180726","0.084517"
"30.24721","-92.34918333","160.5","0.1","10.7","0.9",GPS,"80623","205715","1","0.319","0.753","41.433","1.549","1.778","19.511","37.764","5.309","34.88","48.32","32.83","1347.31","77.82","101.26","0.180711","0.084511"
"30.24721167","-92.349185","160.5","1","10.6","0.9",GPS,"80623","205716","1","0.21","0.468","45.114","0.701","0.602","20.959","32.095","11.62","34.89","48.67","34.82","1315.14","159.43","101.26","0.18071","0.084504"
"30.24721167","-92.34918667","160.5","0.4","10.6","0.9",GPS,"80623","205717","1","0.3","0.763","39.022","1.359","1.536","19.739","36.679","4.93","34.91","48.97","33.78","1164.15","116.65","101.26","0.180732","0.084486"
"30.24721167","-92.34919","160.5","0.3","10.4","0.9",GPS,"80623","205718","1","0.344","0.771","37.532","1.848","2.169","19.213","39.324","5.083","34.91","48.69","31.68","1428.74","48.86","101.26","0.180711","0.08448"
"30.24721167","-92.34919333","160.5","0.6","10.4","0.9",GPS,"80623","205719","1","0.353","0.786","38.169","1.985","2.342","19.097","39.979","4.801","34.91","48.08","30.38","1438.47","29.7","101.26","0.180711","0.084455"
"30.24721167","-92.34919167","160.5","0.6","10.4","0.9",GPS,"80623","205720","1","0.302","0.713","42.882","1.378","1.548","19.714","36.795","6.156","34.92","47.93","32.94","1457.86","89.77","101.26","0.180689","0.084451"
"30.24721167","-92.34919333","160.5","0","10.4","0.9",GPS,"80623","205721","1","0.01","0.258","63.814","0.02","0.006","24.435","24.923","14.711","34.93","48.16","35.96","1751.2","122.84","101.26","0.180686","0.084449"
"30.24721333","-92.349195","160.5","0.4","10.5","0.9",GPS,"80623","205722","1","0.048","0.274","62.149","0.105","0.045","23.679","26.043","14.835","34.93","48.73","36.19","1417.46","132.96","101.26","0.180692","0.084436"
"30.24722167","-92.34919667","160.5","1.2","10.8","0.9",GPS,"80623","205724","1","0.162","0.606","39.421","0.473","0.406","21.68","30.071","7.37","34.92","49.03","34.03","1574.01","68.34","101.26","0.180671","0.084427"
"30.247225","-92.34919667","160.5","0.9","10.8","0.9",GPS,"80623","205725","1","0.148","0.497","36.755","0.413","0.315","21.913","29.496","9.914","34.91","48.78","33.82","1559.65","54.41","101.26","0.180643","0.084426"
"30.247225","-92.34919833","160.5","0.5","10.9","0.9",GPS,"80623","205726","1","0.234","0.631","42.682","0.843","0.835","20.615","33.217","7.526","34.91","48.43","34.11","1501.25","59.01","101.26","0.180643","0.084419"
"30.247225","-92.349205","160.5","0.7","11","0.9",GPS,"80623","205727","1","0.308","0.734","33.694","1.438","1.631","19.639","37.144","5.703","34.9","48.12","32.05","1432.26","32.54","101.26","0.180653","0.084403"
"30.247225","-92.34921","160.5","0.9","11.1","0.9",GPS,"80623","205728","1","0.347","0.78","32.311","1.893","2.225","19.174","39.54","4.879","34.9","47.9","32.21","1480.56","32.18","101.26","0.180622","0.084394"
"30.24722667","-92.34921333","160.5","0.6","11.2","0.9",GPS,"80623","205729","1","0.371","0.812","29.555","2.254","2.672","18.896","41.19","4.283","34.9","47.7","31.46","1558.55","33.72","101.26","0.180629","0.08438"
"30.24722333","-92.34921833","160.5","0.4","11.4","0.9",GPS,"80623","205730","1","0.153","0.462","52.813","0.436","0.326","21.823","29.714","10.948","34.9","47.51","35.04","1162.54","147.99","101.26","0.180613","0.084385"
"30.24721","-92.34923333","187.5","1.2","11","0.9",GPS,"80623","205733","1","0.39","0.778","32.915","2.593","3.134","18.684","42.581","5.321","34.94","46.9","31.74","1331.89","57.17","101.26","0.180601","0.084319"
"30.24720833","-92.349235","188.4","1.3","11.3","0.9",GPS,"80623","205734","1","0.395","0.809","32.325","2.69","3.219","18.63","42.953","4.529","34.95","46.6","31.36","1288.07","50.82","101.26","0.180599","0.084298"
"30.24720833","-92.349235","188.4","0.3","11.2","0.9",GPS,"80623","205735","1","0.352","0.813","30.269","1.959","2.302","19.118","39.859","4.105","34.96","46.68","31","1316.44","44.42","101.26","0.180572","0.084301"
"30.24721167","-92.34923667","188.4","0.1","11.3","0.9",GPS,"80623","205736","1","0.296","0.675","42.606","1.316","1.455","19.796","36.423","7.074","34.93","46.77","33.31","1258.49","48.92","101.26","0.18058","0.084285"
"30.24721333","-92.34924167","188.4","0.8","11.2","0.9",GPS,"80623","205737","1","0.397","0.82","30.563","2.731","3.255","18.609","43.108","4.273","34.92","46.54","29.81","1169.38","34.75","101.26","0.180578","0.084288"
"30.24721333","-92.34924333","188.4","0.6","11.2","0.9",GPS,"80623","205738","1","0.396","0.831","31.621","2.708","3.213","18.621","43.022","3.962","34.94","47.19","29.63","973.72","42.42","101.26","0.180586","0.084279"
"30.24721333","-92.349245","188.4","0.1","11.2","0.9",GPS,"80623","205739","1","0.396","0.833","29.436","2.712","3.215","18.619","43.037","3.91","34.96","47.83","29.53","1103.31","31.17","101.26","0.180585","0.084265"
"30.24721333","-92.34924667","188.4","0.4","11.3","0.9",GPS,"80623","205740","1","0.389","0.814","36.685","2.577","3.073","18.693","42.518","4.371","34.97","48.24","32.18","1048.42","126.27","101.26","0.18057","0.084258"
"30.247215","-92.34924667","188.4","0.4","11.4","1",GPS,"80623","205741","1","0.099","0.36","62.288","0.246","0.143","22.73","27.725","13.047","34.97","47.51","35.76","932.83","285.8","101.26","0.180557","0.084253"
"30.24721333","-92.34924667","188.4","0.2","11.5","0.9",GPS,"80623","205742","1","0.029","0.184","49.528","0.062","0.021","24.045","25.48","17.575","34.93","46.08","36.17","1396.6","156.29","101.26","0.180545","0.084249"
"30.247215","-92.34924667","188.4","0.2","11.6","0.9",GPS,"80623","205743","1","0.028","0.231","43.285","0.059","0.021","24.066","25.448","15.886","34.9","45.01","36.7","1486.97","148.46","101.26","0.180535","0.084243"
"30.24722333","-92.34924333","188.4","1","12.3","0.9",GPS,"80623","205745","1","0.188","0.613","41.007","0.588","0.532","21.287","31.125","7.463","34.88","44.02","34.21","1767.56","66.84","101.26","0.180528","0.084248"
"30.24722667","-92.34924","57.4","1.2","12.5","0.9",GPS,"80623","205746","1","0.188","0.604","38.487","0.59","0.531","21.28","31.144","7.679","34.87","43.82","34.22","1727.9","56.36","101.26","0.180521","0.084245"
"30.24722667","-92.34924167","57.4","0.3","12.6","0.9",GPS,"80623","205747","1","0.188","0.634","41.229","0.588","0.54","21.286","31.129","6.965","34.87","43.83","33.52","1759.4","62.86","101.26","0.180491","0.084259"
"30.24722833","-92.34924667","57.4","0.6","12.5","0.9",GPS,"80623","205748","1","0.188","0.613","44.725","0.589","0.533","21.283","31.137","7.471","34.87","44.15","33.11","1736.49","68.88","101.26","0.180496","0.084257"
"30.24722833","-92.34925","57.4","0.8","12.5","0.9",GPS,"80623","205749","1","0.298","0.796","33.376","1.341","1.522","19.763","36.569","4.153","34.86","44.52","32.4","1661.69","58.63","101.26","0.180495","0.084256"
"30.24722833","-92.349255","57.4","0.9","12.4","0.9",GPS,"80623","205750","1","0.334","0.808","32.721","1.728","2.013","19.324","38.719","4.105","34.86","44.74","30.54","1537.05","33.98","101.26","0.180499","0.084258"
"30.24723","-92.349255","57.4","0.4","12.2","0.9",GPS,"80623","205751","1","0.33","0.804","31.146","1.682","1.954","19.37","38.48","4.18","34.87","44.93","30.4","1542.42","27.23","101.26","0.180497","0.084255"
"30.24723","-92.34925833","57.4","0.2","12","0.9",GPS,"80623","205752","1","0.284","0.736","39.323","1.207","1.334","19.951","35.747","5.443","34.87","44.93","32.03","1306.9","60.68","101.26","0.180493","0.084264"
"30.24722667","-92.349265","57.4","0.7","11.8","0.9",GPS,"80623","205753","1","0.061","0.289","65.191","0.138","0.064","23.426","26.458","14.581","34.88","44.63","36.4","985.74","483.68","101.26","0.180486","0.084266"
"30.24722333","-92.34926833","57.4","1","11.7","0.9",GPS,"80623","205754","1","0.046","0.266","68.318","0.101","0.042","23.71","25.994","15.081","34.91","44.19","35.59","848.14","441.2","101.25","0.18047","0.084259"
"30.24721333","-92.34927167","172.4","1.4","11.5","0.9",GPS,"80623","205756","1","0.358","0.847","26.649","2.053","2.409","19.042","40.298","3.35","35","44.04","29.39","1259.93","37.98","101.26","0.180459","0.084248"
"30.24721333","-92.34927167","172.4","0.6","11.5","0.9",GPS,"80623","205757","1","0.349","0.837","27.24","1.924","2.253","19.147","39.691","3.527","35.02","44.24","29.11","1266.09","35.4","101.26","0.180476","0.084233"
"30.24721333","-92.34927167","172.4","0.1","11.5","0.9",GPS,"80623","205758","1","0.316","0.802","30.78","1.524","1.754","19.539","37.627","4.14","35.04","44.7","29.34","1404.16","34.5","101.25","0.180477","0.084226"
"30.247215","-92.34927167","172.4","0.5","11.4","0.9",GPS,"80623","205759","1","0.283","0.747","37.08","1.205","1.334","19.955","35.731","5.172","35.06","45.23","34.13","1052.28","148.31","101.25","0.180472","0.08423"
